0.2805766057026975,3.8
0.5239392677758866,4.2
0.7161920199926056,4.79
0.8624638420277821,5.51
0.9735777022192758,6.3
1.0592752965983525,7.14
1.1267677982160316,8.0
1.1810858068531662,8.87
1.2257020008107276,9.75
1.2630350271187476,10.61
1.2947973982274263,11.47
1.3222248268102654,12.31
1.3462262116317345,13.12
1.367482483764358,13.92
1.3865126845714435,14.69
1.403718887156986,15.42
1.4194172735268027,16.13
1.4338600081287052,16.81
1.4472508914077336,17.45
1.4597567410962649,18.05
1.4715157932393117,18.61
1.4826439938656946,19.14
1.4932397776966124,19.62
1.5033877486230194,20.06
1.513161554735968,20.46
1.5226261677319626,20.82
1.531839719397812,21.13
1.540855008163852,21.4
1.5497207609093187,21.62
1.5584827157004568,21.8
1.5671845775539206,21.93
1.5758688900677125,22.02
1.5845778598228397,22.06
1.5933541671951104,22.06
1.6022417962870303,22.0
1.611286917998705,21.89
1.6205388639391995,21.74
1.630051235322029,21.61
1.6398832008837678,21.35
1.6501010523189297,21.07
1.6607801064293977,20.81
1.6720070727007939,20.44
1.6838830472115913,20.11
1.6965273545521107,19.8
1.7100825478662647,19.26
1.7247210074027073,18.87
1.7406537724827493,18.48
1.7581425364762673,17.85
1.7775161875472665,17.42
1.7991939853705055,16.92
1.8237185841956254,16.35
1.8518039075695882,15.74
1.8844057756131223,15.39
1.9228278367410128,14.83
1.9688826118407512,14.15
2.025137769117105,13.72
2.0952881895364515,13.2
2.184686767729948,12.76
2.3009661136072426,12.27
2.4542413791180224,11.87
2.6550611744763732,11.55
2.9063684596228554,11.39
